name,cloneOf,description
pacland,,Pac-Land (World)
paclandj,647,Pac-Land (Japan new)
paclandjo,647,Pac-Land (Japan old)
paclandjo2,647,Pac-Land (Japan older)
paclandm,647,Pac-Land (Midway)
drgnbstr,,Dragon Buster
skykid,,Sky Kid (new version)
skykido,653,Sky Kid (old version)
skykidd,653,Sky Kid (CUS60 version)
skykids,653,Sky Kid (Sipem)
aliensec,,Alien Sector
baraduke,657,Baraduke
metrocrs,,Metro-Cross (set 1)
metrocrsa,659,Metro-Cross (set 2)
hopmappy,,Hopping Mappy
skykiddx,,Sky Kid Deluxe (set 1)
skykiddxo,662,Sky Kid Deluxe (set 2)
roishtar,,The Return of Ishtar
genpeitd,,Genpei ToumaDen
rthunder,,Rolling Thunder (new version)
rthundero,666,Rolling Thunder (old version)
wndrmomo,,Wonder Momo
tceptor,,Thunder Ceptor
tceptor2,669,Thunder Ceptor II
kungfur,,Kung Fu Roushi
shadowld,,Shadowland
youkaidk,672,Yokai Douchuuki (Japan new version)
youkaidko,672,Yokai Douchuuki (Japan old version)
dspirit,,Dragon Spirit (new version)
dspirito,675,Dragon Spirit (old version)
dspirita,675,Dragon Spirit (Atari license)
blazer,,Blazer (Japan)
quester,,Quester (Japan)
pacmania,,Pac-Mania
pacmaniaj,680,Pac-Mania (Japan)
galaga88,,Galaga '88
galaga88j,682,Galaga '88 (Japan)
ws,,World Stadium (Japan)
berabohm,,Beraboh Man (Japan version C)
berabohmo,685,Beraboh Man (Japan version B)
mmaze,,Marchen Maze (Japan)
bakutotu,,Bakutotsu Kijuutei
wldcourt,,World Court (Japan)
splatter,,Splatter House (World new version)
splattero,690,Splatter House (World old version)
splatterj,690,Splatter House (Japan)
faceoff,,Face Off (Japan)
rompers,,Rompers (Japan)
romperso,694,Rompers (Japan old version)
blastoff,,Blast Off (Japan)
ws89,684,World Stadium '89 (Japan)
dangseed,,Dangerous Seed (Japan)
ws90,684,World Stadium '90 (Japan)
pistoldm,,Pistol Daimyo no Bouken (Japan)
boxyboy,,Boxy Boy (US)
soukobdx,701,Souko Ban Deluxe (Japan)
puzlclub,,Puzzle Club (Japan prototype)
tankfrce,,"Tank Force (US, 2 Player)"
tankfrce4,704,"Tank Force (US, 4 Player)"
tankfrcej,704,Tank Force (Japan)
finallap,,Final Lap (Rev E)
finallapd,707,Final Lap (Rev D)
finallapc,707,Final Lap (Rev C)
finallapjc,707,Final Lap (Japan - Rev C)
finallapjb,707,Final Lap (Japan - Rev B)
assault,,Assault
assaultj,712,Assault (Japan)
assaultp,712,Assault Plus (Japan)
metlhawk,,Metal Hawk
metlhawkj,715,Metal Hawk (Japan)
ordyne,,"Ordyne (Japan, English Version)"
ordynej,717,Ordyne (Japan)
mirninja,,Mirai Ninja (Japan)
phelios,,Phelios (Japan)
dirtfoxj,,Dirt Fox (Japan)
fourtrax,,Four Trax
valkyrie,,Valkyrie No Densetsu (Japan)
finehour,,Finest Hour (Japan)
burnforc,,Burning Force (Japan new version)
burnforco,725,Burning Force (Japan old version)
marvland,,Marvel Land (US)
marvlandj,727,Marvel Land (Japan)
kyukaidk,,Kyuukai Douchuuki (Japan new version)
kyukaidko,729,Kyuukai Douchuuki (Japan old version)
dsaber,,Dragon Saber
dsaberj,731,Dragon Saber (Japan)
finalap2,,Final Lap 2
finalap2j,733,Final Lap 2 (Japan)
gollygho,,Golly! Ghost!
rthun2,,Rolling Thunder 2
rthun2j,736,Rolling Thunder 2 (Japan)
sgunner,,Steel Gunner
sgunnerj,738,Steel Gunner (Japan)
sgunner2,,Steel Gunner 2 (US)
sgunner2j,740,Steel Gunner 2 (Japan)
cosmogng,,Cosmo Gang the Video (US)
cosmogngj,742,Cosmo Gang the Video (Japan)
bubbletr,,Bubble Trouble (Japan)
finalap3,,"Final Lap 3 (World, set 1)"
finalap3a,745,"Final Lap 3 (World, set 2)"
finalap3j,745,Final Lap 3 (Japan)
luckywld,,Lucky &amp; Wild
luckywldj,748,Lucky &amp; Wild (Japan)
suzuka8h,,Suzuka 8 Hours (World)
suzuka8hj,750,Suzuka 8 Hours (Japan)
sws,,Super World Stadium (Japan)
sws92,,Super World Stadium '92 (Japan)
sws92g,753,Super World Stadium '92 Gekitouban (Japan)
suzuk8h2,,Suzuka 8 Hours 2 (World)
sws93,,Super World Stadium '93 (Japan)
speedrcr,,Speed Racer
finalapr,,Final Lap R (Rev. B)
finalaprj,758,Final Lap R (Japan Rev. C)
finalapro,758,Final Lap R
bkrtmaq,,Bakuretsu Quiz Ma-Q Dai Bouken (Japan)
cgangpzl,,Cosmo Gang the Puzzle (US)
cgangpzlj,762,Cosmo Gang the Puzzle (Japan)
exvania,,Exvania (Japan)
fghtatck,,Fighter &amp; Attacker (US)
fa,765,F/A (Japan)
knckhead,,Knuckle Heads (World)
knckheadj,767,Knuckle Heads (Japan)
swcourt,,Super World Court (World)
swcourtj,769,Super World Court (Japan)
emeralda,,Emeraldia (World)
emeraldaj,771,Emeraldia (Japan Version B)
emeraldaja,771,Emeraldia (Japan)
numanath,,Numan Athletics (World)
numanathj,774,Numan Athletics (Japan)
quiztou,,Nettou! Gekitou! Quiztou!! (Japan)
tinklpit,,Tinkle Pit (Japan)
xday2,,X-Day 2 (Japan)
nebulray,,"Nebulas Ray (World, NR2)"
nebulrayj,779,"Nebulas Ray (Japan, NR1)"
ptblank,,"Point Blank (World, GN2 Rev B)"
gunbuletj,781,"Gun Bullet (Japan, GN1)"
gunbuletw,781,"Gun Bullet (World, GN3 Rev B)"
gslugrsj,,Great Sluggers (Japan)
gslgr94u,,Great Sluggers '94
gslgr94j,785,Great Sluggers '94 (Japan)
sws95,,Super World Stadium '95 (Japan)
sws96,,Super World Stadium '96 (Japan)
sws97,,Super World Stadium '97 (Japan)
vshoot,,J-League Soccer V-Shoot (Japan)
outfxies,,"Outfoxies (World, OU2)"
outfxiesj,791,"Outfoxies (Japan, OU1)"
machbrkr,,Mach Breakers - Numan Athletics 2 (Japan)
ncv1,,Namco Classic Collection Vol.1
ncv1j,794,"Namco Classic Collection Vol.1 (Japan, v1.00)"
ncv1j2,794,"Namco Classic Collection Vol.1 (Japan, v1.03)"
ncv2,,Namco Classic Collection Vol.2
ncv2j,797,Namco Classic Collection Vol.2 (Japan)
winrun,,Winning Run Suzuka Grand Prix (Japan)
winrun91,,Winning Run 91 (Japan)
solvalou,,Solvalou (Japan)
starblad,,Starblade (Japan)
driveyes,,Driver's Eyes (US)
aircomb,,Air Combat (US)
aircombj,804,Air Combat (Japan)
cybsled,,Cyber Sled (US)
cybsledj,806,Cyber Sled (Japan)
gal3,,Galaxian 3 - Theater 6 : Project Dragoon
ridgerac,,"Ridge Racer (Rev. RR3, World)"
ridgeracb,809,"Ridge Racer (Rev. RR2, World)"
ridgeracj,809,"Ridge Racer (Rev. RR1, Japan)"
ridgerac3,809,"Ridge Racer (3 Screen? Rev. RR2, World)"
rrf,809,"Ridge Racer (Full Scale, 1993-12-13, World)"
acedrvrw,,"Ace Driver (Rev. AD2, World)"
alpinerd,,Alpine Racer (Rev. AR2 Ver.D)
alpinerc,815,Alpine Racer (Rev. AR2 Ver.C)
ridgera2,,"Ridge Racer 2 (Rev. RRS2, US)"
ridgera2j,817,"Ridge Racer 2 (Rev. RRS1, Ver.B, Japan)"
ridgera2ja,817,"Ridge Racer 2 (Rev. RRS1, Japan)"
raveracw,,"Rave Racer (Rev. RV2, World)"
raveracj,820,"Rave Racer (Rev. RV1 Ver.B, Japan)"
raveracja,820,"Rave Racer (Rev. RV1, Japan)"
airco22b,,"Air Combat 22 (Rev. ACS1 Ver.B, Japan)"
alpinr2b,,Alpine Racer 2 (Rev. ARS2 Ver.B)
alpinr2a,824,Alpine Racer 2 (Rev. ARS2 Ver.A)
cybrcomm,,"Cyber Commando (Rev. CY1, Japan)"
cybrcycc,,Cyber Cycles (Rev. CB2 Ver.C)
timecris,,Time Crisis (Rev. TS2 Ver.B)
timecrisa,828,Time Crisis (Rev. TS2 Ver.A)
dirtdash,,Dirt Dash (Rev. DT2)
victlapw,,"Ace Driver: Victory Lap (Rev. ADV2, World)"
alpinesa,,Alpine Surfer (Rev. AF2 Ver.A)
propcycl,,Prop Cycle (Rev. PR2 Ver.A)
tokyowar,,Tokyo Wars (Rev. TW2 Ver.A)
aquajet,,Aqua Jet (Rev. AJ2 Ver.B)
finlflng,,Final Furlong (FF2 Ver. A)
motoxgo,,Motocross Go! (MG3 Ver. A)
rapidrvr,,Rapid River (RD3 Ver. C)
rapidrvr2,838,Rapid River (RD2 Ver. C)
downhill,,Downhill Bikers (DH3 Ver. A)
timecrs2,,Time Crisis 2 (TSS3 Ver. B)
timecrs2b,841,Time Crisis 2 (TSS2 Ver. B)
timecrs2c,841,Time Crisis 2 (TSS4 Ver. A)
panicprk,,Panic Park (PNP2 Ver. A)
gunwars,,Gunmen Wars (GM1 Ver. A)
500gp,,500 GP (5GP3 Ver. C)
finfurl2,,Final Furlong 2 (World)
finfurl2j,847,Final Furlong 2 (Japan)
crszone,,Crisis Zone (CSZO3 Ver. B)
sys246,,System 246 BIOS
dragchrn,,Dragon Chronicles (DC001 Ver. A)
netchu02,,Netchuu Pro Yakyuu 2002 (NPY1 Ver. A)
soulclb2,,Soul Calibur II (SC23 Ver. A)
soulcl2a,853,Soul Calibur II (SC21 Ver. A)
tekken4,,Tekken 4 (TEF3 Ver. C)
tekken4a,855,Tekken 4 (TEF2 Ver. A)
tekken4b,855,Tekken 4 (TEF1 Ver. A)
timecrs3,,Time Crisis 3 (TST1)
zgundm,,Mobile Suit Z-Gundam: A.E.U.G. vs Titans (ZGA1 Ver. A)
fghtjam,,Capcom Fighting Jam (JAM1 Ver. A)
sukuinuf,,Quiz and Variety Suku Suku Inufuku 2 (IN2 Ver. A)
zgundmdx,,Mobile Suit Z-Gundam: A.E.U.G. vs Titans DX (ZDX1 Ver. A)
soulclb3,,Soul Calibur III (SC31001-NA-A)
sys256,,System 256 BIOS
tekken51,,Tekken 5.1 (TE51 Ver. B)
kinniku,,Kinnikuman Muscle Grand Prix (KN1 Ver. A)
taiko9,,Taiko No Tatsujin 9 (TK91001-NA-A)
taiko10,,Taiko No Tatsujin 10 (T101001-NA-A)
20pacgal,,Ms. Pac-Man/Galaga - 20th Anniversary Class of 1981 Reunion (V1.08)
20pacgalr4,869,Ms. Pac-Man/Galaga - 20th Anniversary Class of 1981 Reunion (V1.04)
20pacgalr2,869,Ms. Pac-Man/Galaga - 20th Anniversary Class of 1981 Reunion (V1.02)
20pacgalr1,869,Ms. Pac-Man/Galaga - 20th Anniversary Class of 1981 Reunion (V1.01)
turrett,,Turret Tower
cosmicg,,Cosmic Guerilla
cosmica,,Cosmic Alien (version II)
cosmica1,875,Cosmic Alien (first version)
cosmica2,875,Cosmic Alien (early version II?)
nomnlnd,,No Man's Land
nomnlndg,878,No Man's Land (Gottlieb)
magspot,,Magical Spot
magspot2,,Magical Spot II
panic,,Space Panic (version E)
panic2,882,Space Panic (set 2)
panic3,882,Space Panic (set 3)
panich,882,Space Panic (harder)
panicger,882,Space Panic (German)
devzone,,Devil Zone
devzone2,887,Devil Zone (easier)
cheekyms,,Cheeky Mouse
zerohour,,Zero Hour
redclash,,Red Clash (set 1)
redclasha,891,Red Clash (set 2)
redclashk,891,Red Clash (Kaneko)
cavenger,,Cosmic Avenger
ladybug,,Lady Bug
ladybugb,895,Lady Bug (bootleg set 1)
ladybgb2,895,Lady Bug (bootleg set 2)
snapjack,,Snap Jack
sraider,,Space Raider
dorodon,,Dorodon (set 1)
dorodon2,900,Dorodon (set 2)
mrdo,,Mr. Do!
mrdoy,902,Mr. Do! (prototype)
mrdot,902,Mr. Do! (Taito)
mrdofix,902,Mr. Do! (bugfixed)
mrlo,902,Mr. Lo!
mrdu,902,Mr. Du!
yankeedo,902,Yankee DO!
docastle,,Mr. Do's Castle (set 1)
docastle2,909,Mr. Do's Castle (set 2)
docastleo,909,Mr. Do's Castle (older)
douni,909,Mr. Do vs. Unicorns
dorunrun,,Do! Run Run (set 1)
dorunrun2,913,Do! Run Run (set 2)
dorunrunc,913,"Do! Run Run (Do's Castle hardware, set 1)"
dorunrunca,913,"Do! Run Run (Do's Castle hardware, set 2)"
spiero,913,Super Pierrot (Japan)
dowild,,Mr. Do's Wild Ride
jjack,,Jumping Jack
kickridr,,Kick Rider
idsoccer,,Indoor Soccer (set 1)
idsoccera,921,Indoor Soccer (set 2)
asoccer,921,American Soccer
superdq,,Super Don Quix-ote (Long Scenes)
superdqs,924,Super Don Quix-ote (Short Scenes)
superdqa,924,"Super Don Quix-ote (Short Scenes, Alt)"
spacefev,,Space Fever (New Ver.)
spacefevo,927,Space Fever (Old Ver.)
spacefevo2,927,Space Fever (Older Ver.)
highsplt,,Space Fever High Splitter (set 1)
highsplta,930,Space Fever High Splitter (set 2)
highspltb,930,Space Fever High Splitter (alt Sound)
spacelnc,,Space Launcher
sheriff,,Sheriff
bandido,934,Bandido
helifire,,HeliFire (set 1)
helifirea,936,HeliFire (set 2)
radarscp,,Radar Scope
radarscp1,938,Radar Scope (TRS01)
dkong,,Donkey Kong (US set 1)
dkongo,940,Donkey Kong (US set 2)
dkongj,940,Donkey Kong (Japan set 1)
dkongjo,940,Donkey Kong (Japan set 2)
dkongjo1,940,Donkey Kong (Japan set 3) (bad dump?)
dkongf,940,Donkey Kong Foundry (hack)
dkongjr,,Donkey Kong Junior (US)
dkongjrj,946,Donkey Kong Jr. (Japan)
dkongjnrj,946,Donkey Kong Junior (Japan?)
dkongjrb,946,Donkey Kong Jr. (bootleg)
jrking,946,Junior King (bootleg of Donkey Kong Jr.)
dkongjre,946,Donkey Kong Junior (Easy)
dkong3,,Donkey Kong 3 (US)
dkong3j,952,Donkey Kong 3 (Japan)
dkong3b,952,Donkey Kong 3 (bootleg on Donkey Kong Jr. hardware)
mario,,"Mario Bros. (US, Revision F)"
marioe,955,"Mario Bros. (US, Revision E)"
marioo,955,"Mario Bros. (US, Unknown Rev)"
marioj,955,Mario Bros. (Japan)
masao,955,Masao
pestplce,955,Pest Place
spclforc,,Special Forces
spcfrcii,,Special Forces II
8ballact,,Eight Ball Action (DK conversion)
8ballact2,963,Eight Ball Action (DKJr conversion)
shootgal,,Shooting Gallery
drakton,,Drakton (DK conversion)
drktnjr,966,Drakton (DKJr conversion)
strtheat,,Street Heat - Cardinal Amusements
hunchbkd,1240,Hunchback (DK conversion)
sbdk,1242,Super Bike (DK conversion)
herbiedk,1245,Herbie at the Olympics (DK conversion)
herodk,1244,Hero in the Castle of Doom (DK conversion)
herodku,1244,Hero in the Castle of Doom (DK conversion not encrypted)
skyskipr,,Sky Skipper
popeye,,Popeye (revision D)
popeyeu,975,Popeye (revision D not protected)
popeyef,975,Popeye (revision F)
popeyebl,975,Popeye (bootleg)
punchout,,Punch-Out!!
punchita,979,Punch-Out!! (Italian bootleg)
spnchout,,Super Punch-Out!!
spnchoutj,981,Super Punch-Out!! (Japan)
armwrest,,Arm Wrestling
playch10,,PlayChoice-10 BIOS
pc_tenis,,Tennis (PlayChoice-10)
pc_mario,,Mario Bros. (PlayChoice-10)
pc_bball,,Baseball (PlayChoice-10)
pc_bfght,,Balloon Fight (PlayChoice-10)
pc_ebike,,Excite Bike (PlayChoice-10)
pc_golf,,Golf (PlayChoice-10)
pc_kngfu,,Kung Fu (PlayChoice-10)
pc_1942,,1942 (PlayChoice-10)
pc_smb,,Super Mario Bros. (PlayChoice-10)
pc_vball,,Volley Ball (PlayChoice-10)
pc_duckh,,Duck Hunt (PlayChoice-10)
pc_hgaly,,Hogan's Alley (PlayChoice-10)
pc_wgnmn,,Wild Gunman (PlayChoice-10)
pc_grdus,,Gradius (PlayChoice-10)
pc_grdue,998,"Gradius (PlayChoice-10, older)"
pc_tkfld,,Track &amp; Field (PlayChoice-10)
pc_pwrst,,Pro Wrestling (PlayChoice-10)
pc_trjan,,Trojan (PlayChoice-10)
pc_cvnia,,Castlevania (PlayChoice-10)
pc_dbldr,,Double Dribble (PlayChoice-10)
pc_rnatk,,Rush'n Attack (PlayChoice-10)
pc_rygar,,Rygar (PlayChoice-10)
pc_cntra,,Contra (PlayChoice-10)
pc_goons,,The Goonies (PlayChoice-10)
pc_mtoid,,Metroid (PlayChoice-10)
pc_radrc,,Rad Racer (PlayChoice-10)
pc_miket,,Mike Tyson's Punch-Out!! (PlayChoice-10)
pc_rcpam,,R.C. Pro-Am (PlayChoice-10)
pc_ngaid,,Ninja Gaiden (PlayChoice-10)
pc_tmnt,,Teenage Mutant Ninja Turtles (PlayChoice-10)
pc_ftqst,,Uncle Fester's Quest: The Addams Family (PlayChoice-10)
pc_bstar,,Baseball Stars: Be a Champ! (PlayChoice-10)
pc_tbowl,,Tecmo Bowl (PlayChoice-10)
pc_drmro,,Dr. Mario (PlayChoice-10)
pc_ynoid,,Yo! Noid (PlayChoice-10)
pc_rrngr,,Chip'n Dale: Rescue Rangers (PlayChoice-10)
pc_ddrgn,,Double Dragon (PlayChoice-10)
pc_gntlt,,Gauntlet (PlayChoice-10)
pc_smb2,,Super Mario Bros. 2 (PlayChoice-10)
pc_smb3,,Super Mario Bros. 3 (PlayChoice-10)
pc_mman3,,Mega Man III (PlayChoice-10)
pc_radr2,,Rad Racer II (PlayChoice-10)
pc_suprc,,Super C (PlayChoice-10)
pc_tmnt2,,Teenage Mutant Ninja Turtles II: The Arcade Game (PlayChoice-10)
pc_wcup,,Nintendo World Cup (PlayChoice-10)
pc_ngai2,,Ninja Gaiden Episode II: The Dark Sword of Chaos (PlayChoice-10)
pc_ngai3,,Ninja Gaiden Episode III: The Ancient Ship of Doom (PlayChoice-10)
pc_pwbld,,Power Blade (PlayChoice-10)
pc_rkats,,Rockin' Kats (PlayChoice-10)
pc_pinbt,,PinBot (PlayChoice-10)
pc_cshwk,,Captain Sky Hawk (PlayChoice-10)
pc_sjetm,,Solar Jetman (PlayChoice-10)
pc_moglf,,Mario's Open Golf (PlayChoice-10)
btlecity,,Vs. Battle City
starlstr,,Vs. Star Luster
cstlevna,,Vs. Castlevania
cluclu,,Vs. Clu Clu Land
drmario,,Vs. Dr. Mario
duckhunt,,Vs. Duck Hunt
excitebk,,Vs. Excitebike
excitebkj,1044,Vs. Excitebike (Japan)
goonies,,Vs. The Goonies
hogalley,,Vs. Hogan's Alley
iceclimb,,Vs. Ice Climber
iceclimbj,1048,Vs. Ice Climber (Japan)
ladygolf,1062,Vs. Stroke &amp; Match Golf (Ladies Version)
machridr,,Vs. Mach Rider (Endurance Course Version)
machridrj,1051,"Vs. Mach Rider (Japan, Fighting Course Version)"
rbibb,,Vs. Atari R.B.I. Baseball (set 1)
rbibba,1053,Vs. Atari R.B.I. Baseball (set 2)
suprmrio,,Vs. Super Mario Bros.
suprmrioa,1055,Vs. Super Mario Bros. (alt)
suprmriobl,1055,"Vs. Super Mario Bros. (bootleg with Z80, set 1)"
suprmriobl2,1055,"Vs. Super Mario Bros. (bootleg with Z80, set 2)"
skatekds,1055,Vs. Skate Kids. (Graphic hack of Super Mario Bros.)
vsskykid,,Vs. Super SkyKid
tkoboxng,,Vs. T.K.O. Boxing
smgolf,,"Vs. Stroke &amp; Match Golf (Men Version, set 1)"
smgolfj,1062,Vs. Stroke &amp; Match Golf (Men Version) (Japan)
vspinbal,,Vs. Pinball
vspinbalj,1064,Vs. Pinball (Japan)
vsslalom,,Vs. Slalom
vssoccer,,Vs. Soccer
vssoccerj,1067,Vs. Soccer (Japan)
vsgradus,,Vs. Gradius
platoon,,Vs. Platoon
vstetris,,Vs. Tetris
mightybj,,Vs. Mighty Bomb Jack (Japan)
jajamaru,,Vs. Ninja Jajamaru Kun (Japan)
topgun,,Vs. Top Gun
bnglngby,,Vs. Raid on Bungeling Bay (Japan)
vstennis,,Vs. Tennis
vstennisj,1076,Vs. Tennis (Japan)
wrecking,,Vs. Wrecking Crew
balonfgt,,Vs. Balloon Fight
vsmahjng,,Vs. Mahjang (Japan)
vsbball,,Vs. BaseBall
vsbballj,1081,Vs. BaseBall (Japan set 1)
vsbballja,1081,Vs. BaseBall (Japan set 2)
vsbballjb,1081,Vs. BaseBall (Japan set 3)
iceclmrj,,Vs. Ice Climber Dual (Japan)
vsgshoe,,Vs. Gumshoe
supxevs,,Vs. Super Xevious
vsfdf,,Vs. Freedom Force
smgolfb,1062,"Vs. Stroke &amp; Match Golf (Men Version, set 2)"
multigam,,Multi Game (set 1)
multigmb,1090,Multi Game (set 2)
multigm2,,Multi Game 2
multigm3,,Multi Game III
multigmt,,Multi Game (Tung Sheng Electronics)
supergm3,,Super Game III
cham24,,Chameleon 24
nss,,Nintendo Super System BIOS
nss_ssoc,,Super Soccer (Nintendo Super System)
nss_actr,,Act Raiser (Nintendo Super System)
nss_con3,,Contra 3: The Alien Wars (Nintendo Super System)
nss_adam,,The Addams Family (Nintendo Super System)
nss_aten,,David Crane's Amazing Tennis (Nintendo Super System)
nss_rob3,,Robocop 3 (Nintendo Super System)
nss_ncaa,,NCAA Basketball (Nintendo Super System)
nss_skin,,Skins Game (Nintendo Super System)
nss_lwep,,Lethal Weapon (Nintendo Super System)
nss_smw,,Super Mario World (Nintendo Super System)
nss_fzer,,F-Zero (Nintendo Super System)
nss_sten,,Super Tennis (Nintendo Super System)
sfcbox,,Super Famicom Box BIOS
pss62,,New Super 3D Golf Simulation - Waialae No Kiseki / Super Mahjong 2 (Super Famicom Box)
kinstb,,Killer Instinct (SNES bootleg)
ffight2b,,Final Fight 2 (SNES bootleg)
sblast2b,,Sonic Blast Man 2 Special Turbo (SNES bootleg)
iron,,Iron (SNES bootleg)
endless,,Gundam Wing: Endless Duel (SNES bootleg)
denseib,,Ghost Chaser Densei (SNES bootleg)
seawolf,,Sea Wolf
gunfight,,Gun Fight
tornbase,,Tornado Baseball / Ball Park
280zzzap,,Datsun 280 Zzzap
maze,,Amazing Maze
boothill,,Boot Hill
checkmat,,Checkmate
desertgu,,Desert Gun
roadrunm,1125,Road Runner (Midway)
dplay,,Double Play
lagunar,,Laguna Racer
gmissile,,Missile X / Guided Missile
m4,,M-4
clowns,,Clowns (rev. 2)
clowns1,1131,Clowns (rev. 1)
spacwalk,,Space Walk
einning,,Extra Inning
shuffle,,Shuffleboard
dogpatch,,Dog Patch
spcenctr,,Space Encounters
phantom2,,Phantom II
bowler,,Bowling Alley
invaders,,Space Invaders / Space Invaders M
blueshrk,,Blue Shark
invad2ct,,"Space Invaders II (Midway, cocktail)"
invadpt2,,Space Invaders Part II (Taito)
invaddlx,1143,Space Invaders Deluxe
vortex,,Vortex
moonbase,1143,Moon Base (set 1)
moonbasea,1143,Moon Base (set 2)
searthin,1140,Super Earth Invasion (set 1)
searthina,1140,Super Earth Invasion (set 2)
invadrmr,1140,Space Invaders (Model Racing)
modelr,,unknown Model Racing gun game
spaceatt,1140,Space Attack
spaceat2,1140,Space Attack II
sinvzen,1140,Super Invaders (Zenitone-Microsec)
superinv,1140,Super Invaders
invasion,1140,Invasion (Sidam)
invasiona,1140,"Invasion (bootleg, set 1, normal graphics)"
invasionb,1140,"Invasion (bootleg, set 2, no copyright)"
invasionrz,1140,"Invasion (bootleg, set 3, R Z SRL Bologna)"
invasionrza,1140,"Invasion (bootleg, set 4, R Z SRL Bologna)"
sstrangr,,Space Stranger
sstrangr2,1161,Space Stranger 2
sinvemag,1140,Super Invaders (Emag)
jspecter,1140,Jatre Specter (set 1)
jspecter2,1140,Jatre Specter (set 2)
invrvnge,,Invader's Revenge
invrvngea,1166,Invader's Revenge (Dutchford)
galxwars,,Galaxy Wars (Universal set 1)
galxwars2,1168,Galaxy Wars (Universal set 2)
galxwarst,1168,Galaxy Wars (Taito?)
starw,1168,Star Wars
lrescue,,Lunar Rescue
mlander,1172,Moon Lander (bootleg of Lunar Rescue)
lrescuem,1172,Lunar Rescue (Model Racing bootleg)
grescue,1172,Galaxy Rescue
desterth,1172,Destination Earth
cosmicmo,1140,Cosmic Monsters
cosmicm2,1140,Cosmic Monsters 2
rollingc,,Rolling Crash / Moon Base
ozmawars,,Ozma Wars (set 1)
ozmawars2,1180,Ozma Wars (set 2)
solfight,1180,Solar Fight
spaceph,1180,Space Phantoms
schaser,,Space Chaser
schasercv,1184,Space Chaser (CV version)
lupin3,,Lupin III (set 1)
lupin3a,1186,Lupin III (set 2)
intruder,1189,Intruder
spclaser,,Space Laser
laser,1189,Astro Laser
spcewarl,1189,Space War (Leijac Corporation)
polaris,,Polaris (Latest version)
polarisa,1192,Polaris (First revision)
polariso,1192,Polaris (Original version)
ballbomb,,Balloon Bomber
indianbt,,Indian Battle
steelwkr,,Steel Worker
m79amb,,M-79 Ambush
alieninv,1140,Alien Invasion
alieninvp2,1140,Alien Invasion Part II
tst_invd,1140,Space Invaders Test ROM
sitv,1140,Space Invaders (TV Version)
sicv,1140,Space Invaders (CV Version)
sisv,1140,Space Invaders (SV Version)
sisv2,1140,Space Invaders (SV Version 2)
spacewr3,1140,Space War Part 3
invaderl,1140,Space Invaders (Logitec)
invader4,1140,Space Invaders Part Four
yosakdon,,Yosaku To Donbei (set 1)
yosakdona,1209,Yosaku To Donbei (set 2)
spceking,1140,Space King
spcewars,1140,Space War (Sanritsu)
astropal,,Astropal
cosmo,,Cosmo
darthvdr,1140,Darth Vader
sspeedr,,Super Speed Race
sflush,,Straight Flush
lazercmd,,Lazer Command
bbonk,,Bigfoot Bonkers
deadeye,,Dead Eye
bowl3d,,3-D Bowling
gypsyjug,,Gypsy Juggler
minferno,,Inferno (Meadows)
medlanes,,Meadows Lanes
cosmos,,Cosmos
darkwar,,Dark Warrior
spacefrt,,Space Fortress (CVS)
8ball,,Video Eight Ball
8ball1,1228,Video Eight Ball (Rev.1)
logger,,Logger
dazzler,,Dazzler
diggerc,,Digger (CVS)
wallst,,Wall Street
radarzon,,Radar Zone
radarzon1,1234,Radar Zone (Rev.1)
radarzont,1234,Radar Zone (Tuni)
outline,1234,Outline
goldbug,,Gold Bug
heartatk,,Heart Attack
hunchbak,,Hunchback (set 1)
hunchbaka,1240,Hunchback (set 2)
superbik,,Superbike
raiders,,Raiders
hero,,Hero
huncholy,,Hunchback Olympic
quasar,,Quasar
quasara,1246,Quasar (Alternate)
seawolf2,,Seawolf II
spacezap,,Space Zap
ebases,,Extra Bases
wow,,Wizard of Wor
wowg,1251,Wizard of Wor (with German Language ROM)
gorf,,Gorf
gorfpgm1,1253,Gorf (program 1)
gorfpgm1g,1253,"Gorf (program 1, with German Language ROM)"
robby,,Robby Roto
demndrgn,,Demons &amp; Dragons (prototype)
profpac,,Professor Pac-Man
tenpindx,,Ten Pin Deluxe
solarfox,,Solar Fox (upright)
kick,,Kick (upright)
kickman,1261,Kickman (upright)
kickc,1261,Kick (cocktail)
shollow,,Satan's Hollow (set 1)
shollow2,1264,Satan's Hollow (set 2)
tron,,Tron (8/9)
tron2,1266,Tron (6/25)
tron3,1266,Tron (6/17)
tron4,1266,Tron (6/15)
kroozr,,Kozmik Kroozr
domino,,Domino Man
wacko,,Wacko
twotiger,,Two Tigers (dedicated)
twotigerc,1273,Two Tigers (Tron conversion)
journey,,Journey
tapper,,Tapper (Budweiser)
tappera,1276,Tapper (alternate)
sutapper,1276,Tapper (Suntory)
