name,cloneOf,description
ad5mr2rb,410,Monopoly Road To Riches (Mazooma) (Adder 5) (set 3)
ad5mr2rc,410,Monopoly Road To Riches (Mazooma) (Adder 5) (set 4)
ad5mr2rd,410,Monopoly Road To Riches (Mazooma) (Adder 5) (set 5)
ad5mr2re,410,Monopoly Road To Riches (Mazooma) (Adder 5) (set 6)
ad5mr2rf,410,Monopoly Road To Riches (Mazooma) (Adder 5) (set 7)
ad5mr2rg,410,Monopoly Road To Riches (Mazooma) (Adder 5) (set 8)
ad5mr2rh,410,Monopoly Road To Riches (Mazooma) (Adder 5) (set 9)
ad5mww,,Random Monopoly Wonders Of The World (PR2284) (Mazooma) (Adder 5)
ad5mwwa,419,Random Monopoly Wonders Of The World (PR2291) (Mazooma) (Adder 5)
ad5pking,,Poker King (Bellfruit) (Adder 5) (set 1)
ad5pkinga,421,Poker King (Bellfruit) (Adder 5) (set 2)
ad5pp,,"Pink Panther (PR2283, QPSNPINK) (Mazooma) (Adder 5) (set 1)"
ad5ppa,423,"Pink Panther (PR2283, QPSNPINK) (Mazooma) (Adder 5) (set 2)"
ad5ppb,423,"Pink Panther (PR2267, MAZNPINK) (Mazooma) (Adder 5) (set 1)"
ad5ppbtb,,"Pink Panther Break The Bank (PR2304, QPSNPPBB) (Qps) (Adder 5) (set 1)"
ad5ppbtba,426,"Pink Panther Break The Bank (PR2304, QPSNPPBB) (Qps) (Adder 5) (set 2)"
ad5ppbtbb,426,"Pink Panther Break The Bank (PR2304, QPSPPPBB) (Qps) (Adder 5) (set 1)"
ad5ppbtbc,426,"Pink Panther Break The Bank (PR2304, QPSPPPBB) (Qps) (Adder 5) (set 2)"
ad5ppc,423,"Pink Panther (PR2267, MAZNPINK) (Mazooma) (Adder 5) (set 2)"
ad5ppd,423,Pink Panther (MAZNPINK) (Mazooma) (Adder 5) (set 1)
ad5ppe,423,Pink Panther (MAZNPINK) (Mazooma) (Adder 5) (set 2)
ad5ppf,423,"Pink Panther (PR2283, QPSPPINK) (Mazooma) (Adder 5) (set 1)"
ad5ppg,423,"Pink Panther (PR2283, QPSPPINK) (Mazooma) (Adder 5) (set 2)"
ad5pph,423,"Pink Panther (PR2267, MAZPPINK) (Mazooma) (Adder 5)"
ad5ppi,423,Pink Panther (MAZPPINK) (Mazooma) (Adder 5) (set 1)
ad5ppj,423,Pink Panther (MAZPPINK) (Mazooma) (Adder 5) (set 2)
ad5rapid,,Rapid Pay (Bellfruit) (Adder 5) (set 1)
ad5rapida,438,Rapid Pay (Bellfruit) (Adder 5) (set 2)
ad5rcash,,Reel Cash (Mazooma) (Adder 5) (set 1)
ad5rcasha,440,Reel Cash (Mazooma) (Adder 5) (set 2)
ad5rroul,,Reel Roulette (QPSNRLRO) (Mazooma) (Adder 5)
ad5rroula,442,Reel Roulette (QPSPRLRO) (Mazooma) (Adder 5)
ad5rroulb,442,Reel Roulette (MAZNRERO) (Mazooma) (Adder 5)
ad5rroulc,442,Reel Roulette (MAZPRERO) (Mazooma) (Adder 5)
ad5rsclb,,"Random Spinner Club (PR1669, BFGNRNDN) (Bellfruit) (Adder 5) (set 1)"
ad5rsclba,446,"Random Spinner Club (PR1826, BFGNRNDN) (Bellfruit) (Adder 5) (set 1)"
ad5rsclbb,446,"Random Spinner Club (PR1826, BFGNRNDN) (Bellfruit) (Adder 5) (set 2)"
ad5rsclbc,446,"Random Spinner Club (PR1669, BFGNRNDN) (Bellfruit) (Adder 5) (set 2)"
ad5rsclbd,446,"Random Spinner Club (PR1669, BFGNRNDN) (Bellfruit) (Adder 5) (set 3)"
ad5rsclbe,446,"Random Spinner Club (PR1669, BFGNRNDN) (Bellfruit) (Adder 5) (set 4)"
ad5rsclbf,446,"Random Spinner Club (PR1669, BFGPRNDN) (Bellfruit) (Adder 5) (set 1)"
ad5rsclbg,446,"Random Spinner Club (PR1826, BFGPRNDN) (Bellfruit) (Adder 5) (set 1)"
ad5rsclbh,446,"Random Spinner Club (PR1826, BFGPRNDN) (Bellfruit) (Adder 5) (set 2)"
ad5rsclbi,446,"Random Spinner Club (PR1669, BFGPRNDN) (Bellfruit) (Adder 5) (set 2)"
ad5rsclbj,446,"Random Spinner Club (PR1669, BFGPRNDN) (Bellfruit) (Adder 5) (set 3)"
ad5rsnw,,"Random Spin 'n' Win (PR2226, MAZNRNDN) (Mazooma) (Adder 5) (set 1)"
ad5rsnwa,457,"Random Spin 'n' Win (PR2226, MAZNRNDN) (Mazooma) (Adder 5) (set 2)"
ad5rsnwb,457,"Random Spin 'n' Win (PR2226, MAZPRNDN) (Mazooma) (Adder 5) (set 1)"
ad5rsnwc,457,"Random Spin 'n' Win (PR2226, MAZPRNDN) (Mazooma) (Adder 5) (set 2)"
ad5rspin,,"Random Spinner (PR1669, BFGNRNDN) (Bellfruit) (Adder 5) (set 1)"
ad5rspinb,461,"Random Spinner (PR1669, BFGPRNDN) (Bellfruit) (Adder 5) (set 2)"
ad5rspinc,461,Random Spinner (Bellfruit) (Adder 5) (set 1)
ad5rsrm,,Ronnie O'Sullivan's Rocket Money (Bellfruit) (Adder 5) (set 1)
ad5rsrma,464,Ronnie O'Sullivan's Rocket Money (Bellfruit) (Adder 5) (set 2)
ad5rsrr,464,Ronnie O'Sullivan's Rocket Money (Bellfruit) (Adder 5) (set 3)
ad5rsrra,464,Ronnie O'Sullivan's Rocket Money (Bellfruit) (Adder 5) (set 4)
ad5rwclb,,"Random Winner Club (PR1756, BFGNRWSX) (Bellfruit) (Adder 5) (set 1)"
ad5rwclba,468,"Random Winner Club (PR1756, BFGNRWSX) (Bellfruit) (Adder 5) (set 2)"
ad5rwclbb,468,"Random Winner Club (PR1756, BFGPRWSX) (Bellfruit) (Adder 5) (set 1)"
ad5rwclbc,468,"Random Winner Club (PR1756, BFGPRWSX) (Bellfruit) (Adder 5) (set 2)"
ad5rwclbd,468,"Random Winner Club (PR1757, BFGPRWCL) (Bellfruit) (Adder 5)"
ad5rwclbe,468,"Random Winner Club (PR1757, BFGNRWCL) (Bellfruit) (Adder 5)"
ad5sslam,,Super Slam (Bellfruit) (Adder 5) (set 1)
ad5sslama,474,Super Slam (Bellfruit) (Adder 5) (set 2)
ad5sslamb,474,Super Slam (Bellfruit) (Adder 5) (set 3)
ad5sslamc,474,Super Slam (Bellfruit) (Adder 5) (set 4)
ad5sslamd,474,Super Slam (Bellfruit) (Adder 5) (set 5)
ad5sslame,474,Super Slam (Bellfruit) (Adder 5) (set 6)
ad5sslamf,474,Super Slam (Bellfruit) (Adder 5) (set 7)
ad5tornc,,"Tornado Club (PR1629, 5.5, rv 8, BFGNTORD) (Bellfruit) (Adder 5)"
ad5tornca,481,"Tornado Club (PR1629, 5.8, rv 7, BFGNTORD) (Bellfruit) (Adder 5)"
ad5torncb,481,"Tornado Club (PR1629, 5.5, rv 8, BFGPTORD) (Bellfruit) (Adder 5)"
ad5torncc,481,"Tornado Club (PR1629, 5.8, rv 7, BFGPTORD) (Bellfruit) (Adder 5)"
ad5torncd,481,"Tornado Club (PR1627, 0.1, rv 1, BFGPTORN) (Bellfruit) (Adder 5)"
ad5tornce,481,"Tornado Club (PR1627, 0.1, rv 1, BFGNTORN) (Bellfruit) (Adder 5)"
ad5vlv,,Viva Las Vegas (Bellfruit) (Adder 5) (set 1)
ad5vlvb,487,Viva Las Vegas (Bellfruit) (Adder 5) (set 2)
ad5vlvc,487,Viva Las Vegas (Bellfruit) (Adder 5) (set 3)
ad5vlvd,487,Viva Las Vegas (Bellfruit) (Adder 5) (set 4)
ad5vlve,487,Viva Las Vegas (Bellfruit) (Adder 5) (set 5)
ad5vlvf,487,Viva Las Vegas (Bellfruit) (Adder 5) (set 6)
ad5vpa,,Video Poker Ace (Bellfruit) (Adder 5) (set 1)
ad5vpaa,493,Video Poker Ace (Bellfruit) (Adder 5) (set 2)
ad5vpab,493,Video Poker Ace (Bellfruit) (Adder 5) (set 3)
ad5vpac,493,Video Poker Ace (Bellfruit) (Adder 5) (set 4)
adillor,,Armadillo Racing (Rev. AM1 Ver.A)
adonis,,"Adonis (0200751V, NSW/ACT)"
adults,,Adults Only (Russia) (Extrema)
aerfboo2,503,Aero Fighters (bootleg set 2)
aerfboot,503,Aero Fighters (bootleg set 1)
aeroboto,5405,Aeroboto
aerofgt,,Aero Fighters (World / USA + Canada / Korea / Hong Kong / Taiwan) (newer hardware)
aerofgtb,503,"Aero Fighters (Taiwan / Japan, set 1)"
aerofgtc,503,"Aero Fighters (Taiwan / Japan, set 2)"
aerofgts,29284,Aero Fighters Special (Taiwan)
aerolitos,1044,Aerolitos (Spanish bootleg of Asteroids)
afighter,,Action Fighter (FD1089A 317-0018)
afire,1063,Astro Fire
afm_10,512,Attack From Mars (1.0)
afm_11,512,Attack From Mars (1.1)
afm_113,,"Attack From Mars (1.13, Free play)"
afm_113b,512,Attack From Mars (1.13b)
afm_11u,512,Attack From Mars (1.1 Ultrapin)
aftor,,Af-Tor
afv_l4,,Addams Family Values (Coin Dropper L-4)
agallet,,Air Gallet (Europe)
agalleth,517,Air Gallet (Hong Kong)
agalletj,517,Akuu Gallet (Japan)
agalletk,517,Air Gallet (Korea)
agallett,517,Air Gallet (Taiwan)
agalletu,517,Air Gallet (USA)
agent777,,Agents 777
agentx1,2327,"Agent X (prototype, rev 1)"
agentx2,2327,"Agent X (prototype, rev 2)"
agentx3,2327,"Agent X (prototype, rev 3)"
agentx4,2327,"Agent X (prototype, rev 4)"
agress,,Agress - Missile Daisenryaku (Japan)
agressb,528,Agress - Missile Daisenryaku (English bootleg)
agsoccer,,A.G. Soccer Ball
ainferno,,Air Inferno (US)
ainfernoj,531,Air Inferno (Japan)
airass,,Air Assault (World)
airattck,,Air Attack (set 1)
airattcka,534,Air Attack (set 2)
airbustr,,Air Buster: Trouble Specialty Raid Unit (World)
airbustrb,536,Air Buster: Trouble Specialty Raid Unit (bootleg)
airbustrj,536,Air Buster: Trouble Specialty Raid Unit (Japan)
airco22b,,"Air Combat 22 (Rev. ACS1 Ver.B, Japan)"
aircomb,,Air Combat (US)
aircombj,540,Air Combat (Japan)
airduel,,Air Duel (Japan)
airlbios,,Naomi Airline Pilots (deluxe) Bios
airrace,,Air Race (prototype)
airraid,2695,Air Raid (encrypted)
airtrix,6722,Air Trix
airwolf,,Airwolf
airwolfa,547,Airwolf (US)
ajax,,Ajax
ajaxj,549,Ajax (Japan)
akamaru,,Panel &amp; Variety Akamaru Q Jousyou Dont-R
aking,,Angler King (AG1 Ver. A)
akiss,,Mahjong Angel Kiss
akkanvdr,27354,Akkanbeder (Ver 2.5J 1995/06/14)
akumajou,6644,Akuma-Jou Dracula (Japan version P)
akumajoun,6644,Akuma-Jou Dracula (Japan version N)
aladmdb,,Aladdin (bootleg of Japanese Megadrive version)
albatross,27925,Albatross (US Prototype?)
alcapone,,Al Capone
alcat_l7,,Alley Cats (Shuffle) (L-7)
alcon,,Alcon (US)
aleck64,,Aleck64 PIF BIOS
alexkidd,,"Alex Kidd: The Lost Stars (set 2, unprotected)"
alexkidd1,563,"Alex Kidd: The Lost Stars (set 1, FD1089A 317-0021)"
alg_bios,,American Laser Games BIOS
algar_l1,,Algar (L-1)
ali,,Ali
alibaba,,Ali Baba and 40 Thieves
alibabab,568,Mustafa and 40 Thieves (bootleg)
alien,,Alien: The Arcade Medal Edition
alien3,,Alien3: The Gun (World)
alien3u,571,Alien3: The Gun (US)
alienar,,Alien Arena
alienaru,573,Alien Arena (Stargate upgrade)
aliencha,,Alien Challenge (World)
alienchac,575,Alien Challenge (China)
aliencr,,Alien Crush
alienfnt,17808,Alien Front (Rev T)
alienfnta,0,Alien Front (Rev A)
alieninv,7064,Alien Invasion
alieninvp2,7064,Alien Invasion Part II
aliens,,Aliens (World set 1)
aliens2,582,Aliens (World set 2)
aliens3,582,Aliens (World set 3)
aliensa,582,Aliens (Asia)
aliensec,,Alien Sector
aliensj,582,Aliens (Japan set 1)
aliensj2,582,Aliens (Japan set 2)
alienstr,,Alien Star
aliensu,582,Aliens (US)
aliensyn,,"Alien Syndrome (set 4, System 16B, unprotected)"
aliensyn2,591,"Alien Syndrome (set 2, System 16A, FD1089A 317-0033)"
aliensyn3,591,"Alien Syndrome (set 3, System 16B, FD1089A 317-0033)"
aliensyn5,591,"Alien Syndrome (set 5, System 16A, FD1089B 317-0037)"
aliensyn7,591,"Alien Syndrome (set 7, System 16B, MC-8123B 317-00xx)"
aliensynj,591,"Alien Syndrome (set 6, Japan, new, System 16B, FD1089A 317-0033)"
aliensynjo,591,"Alien Syndrome (set 1, Japan, old, System 16A, FD1089A 317-0033)"
aligator,,Alligator Hunt
aligatorun,598,Alligator Hunt (unprotected)
alinvade,,Alien Invaders
alleymas,,Alley Master
allied,,Allied System
alpha1v,,Alpha One (Vision Electronics)
alphaho,,Alpha Fighter / Head On
alpham2,17898,Alpha Mission II / ASO II - Last Guardian (NGM-007)(NGH-007)
alpham2p,0,Alpha Mission II / ASO II - Last Guardian (prototype)
alphamis,1028,Alpha Mission
alphaone,17188,"Alpha One (prototype, 3 lives)"
alphaonea,17188,"Alpha One (prototype, 5 lives)"
alphaxz,16780,The Alphax Z (Japan)
alpilota,17808,Airline Pilots (Rev A)
alpiltdx,543,Airline Pilots (deluxe) (Rev B)
alpine,,Alpine Ski (set 1)
alpinea,613,Alpine Ski (set 2)
alpinerc,616,Alpine Racer (Rev. AR2 Ver.C)
alpinerd,,Alpine Racer (Rev. AR2 Ver.D)
alpinesa,,Alpine Surfer (Rev. AF2 Ver.A)
alpinr2a,619,Alpine Racer 2 (Rev. ARS2 Ver.A)
alpinr2b,,Alpine Racer 2 (Rev. ARS2 Ver.B)
alpok_f6,622,Alien Poker (L-6 French speech)
alpok_l2,622,Alien Poker (L-2)
alpok_l6,,Alien Poker (L-6)
altair,,Altair
altbeast,,"Altered Beast (set 8, 8751 317-0078)"
altbeast2,624,"Altered Beast (set 2, MC-8123B 317-0066)"
altbeast4,624,"Altered Beast (set 4, MC-8123B 317-0066)"
altbeast5,624,"Altered Beast (set 5, FD1094 317-0069)"
altbeast6,624,"Altered Beast (set 6, 8751 317-0076)"
altbeastbl,624,Altered Beast (Datsu bootleg)
altbeastj,624,"Juuouki (set 7, Japan, 8751 317-0077)"
altbeastj1,624,"Juuouki (set 1, Japan, FD1094 317-0065)"
altbeastj3,624,"Juuouki (set 3, Japan, FD1094 317-0068)"
am_mg24,,Multi Game I (V.Ger 2.4)
am_mg3,,Multi Game III (V.Ger 3.5)
am_mg31i,638,Multi Game III (S.Ita 3.1)
am_mg33i,638,Multi Game III (S.Ita 3.3)
am_mg34i,638,Multi Game III (S.Ita 3.4)
am_mg35i,,Multi Game III (S.Ita 3.5)
am_mg3a,,Multi Game III (V.Ger 3.64)
amatelas,641,Sei Senshi Amatelass
amazon,,Soldier Girl Amazon
amazonh,,Amazon Hunt
ambush,,Ambush
ambushh,643,Ambush (hack?)
ambushj,643,Ambush (Japan)
ambushv,643,Ambush (Volt Electronics)
amclink,,Amcoe Link Control Box (Version 2.2)
amerdart,,AmeriDarts (set 1)
amerdart2,648,AmeriDarts (set 2)
amerdart3,648,AmeriDarts (set 3)
america,,America 1492
americna,,Americana (9131-00)
amidar,,Amidar
amidar1,653,Amidar (older)
amidarb,653,Amidar (bootleg)
amidaro,653,Amidar (Olympia)
amidars,653,Amidar (Scramble hardware)
amidaru,653,Amidar (Stern Electronics)
amigo,653,Amigo
ampkr228,666,American Poker II (iamp2 v28)
ampkr2b1,666,"American Poker II (bootleg, set 1)"
ampkr2b2,666,"American Poker II (bootleg, set 2)"
ampkr2b3,666,"American Poker II (bootleg, set 3)"
ampkr2b4,666,"American Poker II (bootleg, set 4)"
ampkr95,666,American Poker 95
ampoker2,,American Poker II
amspdwy,,American Speedway (set 1)
amspdwya,667,American Speedway (set 2)
amusco,,American Music Poker (V1.4)
amuse,,Amuse (Version 50.08 IBA)
amuse1,670,Amuse (Version 30.08 IBA)
ancienta,,Ancient Atlantis (set 1)
ancientaa,672,Ancient Atlantis (set 2)
ancientab,672,Ancient Atlantis (set 3)
ancientac,672,Ancient Atlantis (set 4)
ancientad,672,Ancient Atlantis (set 5)
andretti,,Mario Andretti
andretti4,677,Mario Andretti (rev.T4)
androdun,17898,Andro Dunos (NGM-049)(NGH-049)
andromed,,Andromeda (Japan?)
andromep,,Andromeda (set 1)
andromepa,681,Andromeda (set 2)
angelkds,,Angel Kids (Japan)
anibonus,,Animal Bonus (Version 1.8E Dual)
anibonusb1,684,"Animal Bonus (Version 1.7R, set 1)"
anibonusb2,684,"Animal Bonus (Version 1.7LT, set 1)"
anibonusd1,684,"Animal Bonus (Version 1.7R, set 2)"
anibonusd2,684,"Animal Bonus (Version 1.7LT, set 2)"
anibonuso,684,Animal Bonus (Version 1.5)
anibonuso2,684,"Animal Bonus (Version 1.4, set 1)"
anibonuso3,684,"Animal Bonus (Version 1.4, set 2)"
anibonusv1,684,Animal Bonus (Version 1.8R Dual)
anibonusv2,684,Animal Bonus (Version 1.8LT Dual)
anibonusxo,684,Animal Bonus (Version 1.50XT)
anibonusxo2,684,"Animal Bonus (Version 1.40XT, set 1)"
anibonusxo3,684,"Animal Bonus (Version 1.40XT, set 2)"
animalc,20395,Animal Catch
animaljr,,Exciting Animal Land Jr. (USA)
animaljrj,698,Waiwai Animal Land Jr. (Japan)
animaljrs,698,Animalandia Jr. (Spanish)
anithunt,,"Animal Treasure Hunt (Version 1.9R, set 1)"
anithuntd1,701,"Animal Treasure Hunt (Version 1.9R, set 2)"
anithunto,701,Animal Treasure Hunt (Version 1.7)
anithunto2,701,Animal Treasure Hunt (Version 1.5)
anithuntv1,701,Animal Treasure Hunt (Version 1.9R Dual)
anmlbskt,1174,Animal Basket
antar,,Antar (set 1)
antar2,707,Antar (set 2)
antcleo,803,"Antony and Cleopatra (10177211, Malaysia)"
anteater,,Anteater
anteaterg,710,Ameisenbaer (German)
anteateruk,710,The Anteater (UK)
antiairc,,Anti-Aircraft [TTL]
aodk,17898,Aggressors of Dark Kombat / Tsuukai GANGAN Koushinkyoku (ADM-008)(ADH-008)
aof,17898,Art of Fighting / Ryuuko no Ken (NGM-044)(NGH-044)
aof2,17898,Art of Fighting 2 / Ryuuko no Ken 2 (NGM-056)
aof2a,0,Art of Fighting 2 / Ryuuko no Ken 2 (NGH-056)
aof3,17898,Art of Fighting 3 - The Path of the Warrior / Art of Fighting - Ryuuko no Ken Gaiden
aof3k,0,Art of Fighting 3 - The Path of the Warrior (Korean release)
aoh,,Age Of Heroes - Silkroad 2 (v0.63 - 2001/02/07)
apache3,,Apache 3
apache3a,721,Apache 3 (Kana Corporation license)
apb,,APB - All Points Bulletin (rev 7)
apb1,723,APB - All Points Bulletin (rev 1)
apb2,723,APB - All Points Bulletin (rev 2)
apb3,723,APB - All Points Bulletin (rev 3)
apb4,723,APB - All Points Bulletin (rev 4)
apb5,723,APB - All Points Bulletin (rev 5)
apb6,723,APB - All Points Bulletin (rev 6)
apbf,723,APB - All Points Bulletin (French)
apbg,723,APB - All Points Bulletin (German)
aplatoon,565,Platoon V.3.1 US
apollo13,,Apollo 13 (5.01)
apollo13_10,733,Apollo 13 (1.00)
aponow,20003,Apocaljpse Now (bootleg of Rescue)
apparel,,Apparel Night (Japan 860929)
apple10,,Apple 10 (Ver 1.21)
appoooh,,Appoooh
aquajack,,Aqua Jack (World)
aquajackj,739,Aqua Jack (Japan)
aquajacku,739,Aqua Jack (US)
aquajet,,Aqua Jet (Rev. AJ2 Ver.B)
aqualand,,Aqualand
aquarium,,Aquarium (Japan)
aquarush,,"Aqua Rush (Japan, AQ1/VER.A1)"
ar_airh,749,"SportTime Table Hockey (Arcadia, set 1, V 2.1)"
ar_airh2,0,"SportTime Table Hockey (Arcadia, set 2)"
ar_argh,749,Aaargh (Arcadia)
ar_bios,,Arcadia System BIOS
ar_blast,749,"Blastaball (Arcadia, V 2.1)"
ar_bowl,749,"SportTime Bowling (Arcadia, V 2.1)"
ar_dart,749,"World Darts (Arcadia, set 1, V 2.1)"
ar_dart2,0,"World Darts (Arcadia, set 2)"
ar_dlta,749,Delta Command (Arcadia)
ar_fast,749,"Magic Johnson's Fast Break (Arcadia, V 2.8)"
ar_fasta,0,"Magic Johnson's Fast Break (Arcadia, V 2.7)"
ar_ldrb,749,"Leader Board (Arcadia, set 1, V 2.5)"
ar_ldrba,0,"Leader Board (Arcadia, set 2, V 2.4)"
ar_ldrbb,0,"Leader Board (Arcadia, set 3)"
ar_ninj,749,"Ninja Mission (Arcadia, set 1, V 2.5)"
ar_ninj2,0,"Ninja Mission (Arcadia, set 2)"
ar_pm,749,Pharaohs Match (Arcadia)
ar_rdwr,749,"RoadWars (Arcadia, V 2.3)"
ar_sdwr,749,"Sidewinder (Arcadia, set 1, V 2.1)"
ar_sdwr2,0,"Sidewinder (Arcadia, set 2)"
ar_socc,749,"World Trophy Soccer (Arcadia, V 3.0)"
ar_spot,749,"Spot (Arcadia, V 2.0)"
ar_sprg,749,"Space Ranger (Arcadia, V 2.0)"
ar_xeon,749,"Xenon (Arcadia, V 2.3)"
arabfgt,,Arabian Fight (World)
arabfgtj,770,Arabian Fight (Japan)
arabfgtu,770,Arabian Fight (US)
arabian,,Arabian
arabiana,773,Arabian (Atari)
arabianm,,Arabian Magic (Ver 1.0O 1992/07/06)
arabianmj,775,Arabian Magic (Ver 1.0J 1992/07/06)
arabianmu,775,Arabian Magic (Ver 1.0A 1992/07/06)
arac6000,,Super Six Plus II English Mark Darts
aracnis,25946,Aracnis (bootleg of Scorpion on Moon Cresta hardware)
arbalest,,Arbalester
arcadecl,,Arcade Classics (prototype)
arcadian,,Arcadia (NMK)
archrivl,,Arch Rivals (rev 4.0 6/29/89)
archrivla,783,Arch Rivals (rev 2.0 5/03/89)
archrivlb,783,"Arch Rivals (rev 2.0 5/03/89, 8-way Joystick bootleg)"
arctthnd,,Arctic Thunder (v1.002)
arctthndult,786,Ultimate Arctic Thunder
arcwins,,"Arctic Wins (4XF5227H03, USA)"
area51,,Area 51 (R3000)
area51a,789,Area 51 (Atari Games license)
area51mx,,Area 51 / Maximum Force Duo v2.0
area51t,789,Area 51 (Time Warner license)
area88,28923,Area 88 (Japan)
area88r,28923,Area 88 (Japan Resale Ver.)
arena,,Arena
arescue,,Air Rescue (US)
arescuej,796,Air Rescue (Japan)
argus,,Argus
argusg,,"Argus (Gottlieb, prototype)"
arian,1028,Arian Mission
arist_l1,,Aristocrat (Shuffle) (L-1)
aristmk5,,MKV Set/Clear Chips (USA)
aristmk6,,"Aristocrat MK6 Base (15011025, Malaysia)"
ark1ball,807,"Arkanoid (bootleg with MCU, harder)"
arkangc,807,"Arkanoid (Game Corporation bootleg, set 1)"
arkangc2,807,"Arkanoid (Game Corporation bootleg, set 2)"
arkanoid,,"Arkanoid (World, oldest rev)"
arkanoidj,807,Arkanoid (Japan)
arkanoidja,807,"Arkanoid (Japan, older rev)"
arkanoidjb,807,"Arkanoid (Japan, oldest rev)"
arkanoidjbl,807,"Arkanoid (bootleg with MCU, set 1)"
arkanoidjbl2,807,"Arkanoid (bootleg with MCU, set 2)"
arkanoidu,807,Arkanoid (US)
arkanoiduo,807,"Arkanoid (US, oldest rev)"
arkarea,,Ark Area
arkatayt,807,Arkanoid (Tayto bootleg)
arkatour,,Tournament Arkanoid (US)
arkbloc2,807,"Block (Game Corporation bootleg, set 2)"
arkbloc3,807,"Block (Game Corporation bootleg, set 3)"
arkblock,807,"Block (Game Corporation bootleg, set 1)"
arkgcbl,807,"Arkanoid (bootleg on Block hardware, set 1)"
arkgcbla,807,"Arkanoid (bootleg on Block hardware, set 2)"
arknoid2,,Arkanoid - Revenge of DOH (World)
arknoid2b,823,Arkanoid - Revenge of DOH (Japan bootleg)
arknoid2j,823,Arkanoid - Revenge of DOH (Japan)
arknoid2u,823,Arkanoid - Revenge of DOH (US)
arkretrn,,Arkanoid Returns (Ver 2.02O 1997/02/10)
arkretrnj,827,Arkanoid Returns (Ver 2.02J 1997/02/10)
arkretrnu,827,Arkanoid Returns (Ver 2.02A 1997/02/10)
arktayt2,807,"Arkanoid (Tayto bootleg, harder)"
arlingtn,,Arlington Horse Racing (v1.21-D)
armchmp2,,Arm Champs II v2.6
armchmp2o,832,Arm Champs II v1.7
armedf,,Armed Formation
armedff,834,Armed Formation (Fillmore license)
armora,,Armor Attack
armorap,836,Armor Attack (prototype)
armorar,836,Armor Attack (Rock-Ola)
armorcar,,Armored Car (set 1)
armorcar2,839,Armored Car (set 2)
armwar,,Armored Warriors (Euro 941024)
armwar1d,841,Armored Warriors (Euro 941011 Phoenix Edition) (bootleg)
armwara,841,Armored Warriors (Asia 941024)
armwarar1,841,Armored Warriors (Asia 940920)
armwarr1,841,Armored Warriors (Euro 941011)
armwaru,841,Armored Warriors (USA 941024)
armwaru1,841,Armored Warriors (USA 940920)
armwrest,,Arm Wrestling
as_acp,,"unknown Astra 'ACP' (Astra, V403)"
as_bbr,,"Bullion Bars (Astra, V101)"
as_bbra,850,"Bullion Bars (Astra, V102,alt)"
as_bbrb,850,"Bullion Bars (Astra, V201)"
as_bbrc,850,"Bullion Bars (Astra, V003)"
as_bbrd,850,"Bullion Bars (Astra, V102)"
as_bbre,850,"Bullion Bars (Astra, V105)"
as_bbrf,850,"Bullion Bars (Astra, V004)"
as_big10,,"Big 10 (Astra, V500)"
as_big10a,857,"Big 10 (Astra, V503)"
as_big10b,857,"Big 10 (Astra, V507)"
as_big10c,857,"Big 10 (Astra, V601)"
as_big10d,857,"Big 10 (Astra, V605)"
as_big15,,"Big 15 (Astra, V101)"
as_bigcs,,"Big Cash (Astra, V101)"
as_bigcsa,863,"Big Cash (Astra, V103)"
as_bigtm,,"Big Time (Astra, V003)"
as_celeb,,"Celebration (Astra, V100)"
as_celeba,866,"Celebration (Astra, V101)"
as_celebb,866,"Celebration (Astra, V201)"
as_colmn,,"Colour Of Money (Astra, V200)"
as_colmna,869,"Colour Of Money (Astra, V107)"
as_colmnb,869,"Colour Of Money (Astra, V108)"
as_colmnc,869,"Colour Of Money (Astra, V109)"
as_colmnd,869,"Colour Of Money (Astra, V908)"
as_cshah,,"Cash Ahoi (Lowen, V105)"
as_cshcs,,"Cash Castle (Lowen, V006)"
as_csv,,"Slot Slant (?) (Astra, V202)"
as_dblcs,,"Double Cash (Astra, V110)"
as_dblcsa,877,"Double Cash (Astra, V112)"
as_dblcsb,877,"Double Cash (Astra, V108)"
as_dblcsc,877,"Double Cash (Astra, V109)"
as_dblcsd,877,"Double Cash (Astra, V106)"
as_dblcse,877,"Double Cash (Astra, V102)"
as_dblcsf,877,"Double Cash (Astra, V100)"
as_dblcsg,877,"Double Cash (Astra, V100, alt)"
as_dblcsh,877,"Double Cash (Astra, V004)"
as_djp,,"Double Jackpot (Astra, V107)"
as_djpa,,"Double Jackpot (Astra, V004)"
as_djpb,,"Double Jackpot (Astra, V109)"
as_fortn,,"Fortune Teller (Astra, V009)"
as_gof,,"Game Of Fortune (Lowen, V208)"
as_hc,,"Hokey Cokey (Astra, V107)"
as_hca,891,"Hokey Cokey (Astra, V109)"
as_hcb,891,"Hokey Cokey (Astra, V110)"
as_hcc,891,"Hokey Cokey (Astra, V111)"
as_hcd,891,"Hokey Cokey (Astra, V909)"
as_hog,,"Hearts Of Gold (Astra, V002)"
as_hr,,"Hot Reel (Astra, V004)"
as_hxr,,"Hot Cross Run (Astra, V108)"
as_jackb,,"Jackpot Bell (Astra, V104)"
as_jjive,,"Jungle Jive (Astra, V107)"
as_jjivea,900,"Jungle Jive (Astra, V106)"
as_jjiveb,900,"Jungle Jive (Astra, V104)"
as_jjivec,900,"Jungle Jive (Astra, V102)"
as_jjived,900,"Jungle Jive (Astra, V101)"
